00005	59:55	R/W	csc_manual_delay_id1[2][2]	4:0	x-x	x-x
00006	4:0	R/W	csc_manual_delay_id1[2][3]	4:0	x-x	x-x
00006	9:5	R/W	csc_manual_delay_id1[2][4]	4:0	x-x	x-x
00006	14:10	R/W	csc_manual_delay_id1[2][5]	4:0	x-x	x-x
00006	19:15	R/W	csc_manual_delay_id1[2][6]	4:0	x-x	x-x
00006	24:20	R/W	csc_manual_delay_id1[2][7]	4:0	x-x	x-x
00006	29:25	R/W	csc_manual_delay_id1[3][0]	4:0	x-x	x-x
00006	34:30	R/W	csc_manual_delay_id1[3][1]	4:0	x-x	x-x
00006	39:35	R/W	csc_manual_delay_id1[3][2]	4:0	x-x	x-x
00006	44:40	R/W	csc_manual_delay_id1[3][3]	4:0	x-x	x-x
00006	49:45	R/W	csc_manual_delay_id1[3][4]	4:0	x-x	x-x
00006	54:50	R/W	csc_manual_delay_id1[3][5]	4:0	x-x	x-x
00006	59:55	R/W	csc_manual_delay_id1[3][6]	4:0	x-x	x-x
00007	4:0	R/W	csc_manual_delay_id1[3][7]	4:0	x-x	x-x
00007	9:5	R/W	csc_manual_delay_id1[4][0]	4:0	x-x	x-x
00007	14:10	R/W	csc_manual_delay_id1[4][1]	4:0	x-x	x-x
00007	19:15	R/W	csc_manual_delay_id1[4][2]	4:0	x-x	x-x
00007	24:20	R/W	csc_manual_delay_id1[4][3]	4:0	x-x	x-x
00007	29:25	R/W	csc_manual_delay_id1[4][4]	4:0	x-x	x-x
00007	34:30	R/W	csc_manual_delay_id1[4][5]	4:0	x-x	x-x
00007	39:35	R/W	csc_manual_delay_id1[4][6]	4:0	x-x	x-x
00007	44:40	R/W	csc_manual_delay_id1[4][7]	4:0	x-x	x-x
00007	49:45	R/W	csc_manual_delay_n[1]	4:0	x-x	x-x
00007	54:50	R/W	csc_manual_delay_n[2]	4:0	x-x	x-x
00007	59:55	R/W	csc_manual_delay_n[3]	4:0	x-x	x-x
00008	4:0	R/W	csc_manual_delay_n[4]	4:0	x-x	x-x
00008	9:5	R/W	csc_manual_delay_n[5]	4:0	x-x	x-x
00008	14:10	R/W	csc_manual_delay_n[6]	4:0	x-x	x-x
